flight_id,split,retained_in_distribution,rows
KRDU:AAL2363_05L_ace6e2_20260522T154651Z,train,True,137
KRDU:AAL2363_05L_ad3fd9_20260524T160705Z,train,True,133
KRDU:AAL2363_05L_ad84de_20260630T154939Z,train,True,152
KRDU:AAL2363_23L_ad44bc_20260527T161751Z,train,True,350
KRDU:AAL2363_23R_a3d4ed_20260716T155602Z,train,True,309
KRDU:AAL2363_23R_a403df_20260710T154444Z,val,True,343
KRDU:AAL2363_23R_a45316_20260701T165046Z,train,True,283
KRDU:AAL2363_23R_ab44a7_20260719T162739Z,train,True,266
KRDU:AAL2363_23R_ab686f_20260628T163036Z,train,True,287
KRDU:AAL2363_23R_abf78f_20260703T154605Z,train,True,305
KRDU:AAL2363_23R_ac18fe_20260526T155015Z,train,True,343
KRDU:AAL2363_23R_ac4a44_20260521T155218Z,train,True,137
KRDU:AAL2363_23R_aca6c0_20260721T155127Z,train,True,149
KRDU:AAL2363_23R_acd481_20260705T155643Z,train,True,283
KRDU:AAL2363_23R_ad2c19_20260708T182516Z,train,True,128
KRDU:AAL2363_23R_ad385f_20260702T155624Z,train,True,290
KRDU:AAL2363_23R_ad4747_20260525T155334Z,train,True,304
KRDU:AAL2363_23R_ad79eb_20260706T191538Z,train,True,129
KRDU:AAL2366_05L_a3b88e_20260714T143149Z,train,True,293
KRDU:AAL2366_05L_ab5383_20260522T142851Z,train,True,127
KRDU:AAL2366_05L_ab8fee_20260630T150940Z,train,True,135
KRDU:AAL2366_05L_ac0dd9_20260717T145102Z,train,True,295
KRDU:AAL2366_05L_ac407d_20260529T142702Z,train,True,131
KRDU:AAL2366_05L_ac7a5e_20260523T153433Z,train,True,265
KRDU:AAL2366_05L_ac8a66_20260712T142940Z,val,True,135
KRDU:AAL2366_05L_acd481_20260629T143930Z,train,True,140
KRDU:AAL2366_05L_ad5398_20260713T164250Z,train,True,302
KRDU:AAL2366_05L_ad7da2_20260530T141923Z,train,True,133
KRDU:AAL2366_23L_ab93a5_20260527T145411Z,train,True,149
KRDU:AAL2366_23L_acb0b9_20260709T143953Z,train,True,299
KRDU:AAL2366_23R_a3661f_20260705T142642Z,train,True,127
KRDU:AAL2366_23R_a3d90a_20260528T142539Z,val,True,122
KRDU:AAL2366_23R_a3ed91_20260718T143217Z,train,True,135
KRDU:AAL2366_23R_a403df_20260704T145702Z,val,True,131
KRDU:AAL2366_23R_a40797_20260703T143010Z,train,True,144
KRDU:AAL2366_23R_ab9eca_20260702T142849Z,train,True,315
KRDU:AAL2366_23R_ab9eca_20260715T143931Z,train,True,323
KRDU:AAL2366_23R_abc292_20260701T150723Z,train,True,281
KRDU:AAL2366_23R_abca00_20260716T143730Z,train,True,283
KRDU:AAL2366_23R_ac18fe_20260720T154434Z,val,True,133
KRDU:AAL2366_23R_ac468d_20260628T142450Z,train,True,274
KRDU:AAL2366_23R_aca6c0_20260710T142622Z,train,True,134
KRDU:AAL2366_23R_acc31a_20260627T142536Z,train,True,137
KRDU:AAL2366_23R_ace5b6_20260711T150108Z,train,True,300
KRDU:AAL2366_23R_ad2fd0_20260526T143229Z,train,True,138
KRDU:AAL2366_23R_ad4105_20260721T143433Z,train,True,156
KRDU:AAL2366_23R_ad7760_20260626T142327Z,train,True,132
KRDU:AAL2366_23R_add2b0_20260708T143606Z,train,True,349
KRDU:AAL2371_05L_a0cb68_20260629T202334Z,train,True,267
KRDU:AAL2371_05L_a336df_20260630T222834Z,train,True,125
KRDU:AAL2371_05L_ab4c15_20260717T205930Z,train,True,252
KRDU:AAL2371_05L_abf78f_20260530T195415Z,val,True,315
KRDU:AAL2371_05L_ac18fe_20260705T233140Z,train,True,275
KRDU:AAL2371_05L_ac67fc_20260714T195235Z,train,True,262
KRDU:AAL2371_05L_ac90a8_20260523T200807Z,train,True,119
KRDU:AAL2371_05L_acd5ad_20260524T194828Z,train,True,308
KRDU:AAL2371_05L_acf0da_20260522T204342Z,train,True,323
KRDU:AAL2371_23L_ad00e3_20260527T204132Z,train,True,136
KRDU:AAL2371_23R_a178de_20260626T192924Z,train,True,267
KRDU:AAL2371_23R_a18403_20260628T204434Z,train,True,310
KRDU:AAL2371_23R_a3a65f_20260527T014421Z,train,True,136
KRDU:AAL2371_23R_a3f500_20260706T195708Z,val,True,323
KRDU:AAL2371_23R_a506d1_20260627T200435Z,train,True,152
KRDU:AAL2371_23R_ab1203_20260721T202528Z,train,True,156
KRDU:AAL2371_23R_ab774b_20260525T194259Z,train,True,146
KRDU:AAL2371_23R_ab8112_20260529T204814Z,val,True,139
KRDU:AAL2371_23R_aba281_20260718T210441Z,train,True,144
KRDU:AAL2371_23R_ac066b_20260521T194405Z,val,True,264
KRDU:AAL2371_23R_ac390f_20260701T222800Z,train,True,134
KRDU:AAL2371_23R_ac468d_20260708T200047Z,train,True,131
KRDU:AAL2371_23R_acaa77_20260531T194004Z,train,True,132
KRDU:AAL2371_23R_acbffd_20260704T194746Z,val,True,303
KRDU:AAL2371_23R_acc31a_20260719T200034Z,train,True,178
KRDU:AAL2371_23R_acee50_20260709T194537Z,train,True,275
KRDU:AAL2371_23R_ad83b2_20260710T195227Z,train,True,351
KRDU:AAL2371_23R_ad83b2_20260716T214447Z,val,True,119
KRDU:AAL2371_23R_ad8895_20260720T233914Z,train,True,128
KRDU:AAL2371_23R_adea26_20260702T194904Z,train,True,120
KRDU:AAL2375_05L_a95665_20260714T001427Z,val,True,271
KRDU:AAL2375_05L_a95a1c_20260523T235038Z,train,True,249
KRDU:AAL2375_05L_a968f8_20260705T235234Z,train,True,309
KRDU:AAL2375_05L_a99077_20260525T002318Z,train,True,120
KRDU:AAL2375_05L_aa5d60_20260629T224601Z,train,True,345
KRDU:AAL2375_05L_ac72af_20260529T051441Z,train,True,161
KRDU:AAL2375_05L_adbef0_20260523T005331Z,train,True,266
KRDU:AAL2375_05R_ab30f0_20260719T224522Z,val,True,117
KRDU:AAL2375_23R_a95665_20260718T131129Z,train,True,182
KRDU:AAL2375_23R_a968f8_20260529T223611Z,train,True,171
KRDU:AAL2375_23R_a99077_20260709T224440Z,train,True,188
KRDU:AAL2375_23R_a9ccde_20260525T230329Z,train,True,341
KRDU:AAL2375_23R_aa15cc_20260718T235635Z,val,True,203
KRDU:AAL2375_23R_aa4e80_20260628T055400Z,train,True,185
KRDU:AAL2375_23R_aa5d60_20260626T234258Z,train,True,276
KRDU:AAL2375_23R_aa64ca_20260704T225921Z,val,True,206
KRDU:AAL2375_23R_aa8164_20260704T003755Z,train,True,280
KRDU:AAL2375_23R_ab7627_20260711T224052Z,train,True,212
KRDU:AAL2379_05L_a05776_20260628T215804Z,train,True,118
KRDU:AAL2379_05L_a0628f_20260523T225248Z,val,True,130
KRDU:AAL2379_05L_a09533_20260630T215129Z,val,True,143
KRDU:AAL2379_05L_a0e086_20260717T221824Z,train,True,134
KRDU:AAL2379_05L_a17c95_20260530T211702Z,train,True,126
KRDU:AAL2379_05L_a18403_20260714T233440Z,train,True,125
KRDU:AAL2379_05L_a6e4e8_20260522T212540Z,train,True,129
KRDU:AAL2379_05L_a77b76_20260719T222547Z,train,True,127
KRDU:AAL2379_05L_acb636_20260705T232138Z,train,True,322
KRDU:AAL2379_05L_accb22_20260720T222113Z,train,True,121
KRDU:AAL2379_05L_ad5480_20260629T215858Z,train,True,132
KRDU:AAL2379_23R_a0541b_20260709T212143Z,train,True,306
KRDU:AAL2379_23R_a0e431_20260703T212227Z,val,True,278
KRDU:AAL2379_23R_a0e607_20260526T212308Z,train,True,312
KRDU:AAL2379_23R_a10bbc_20260708T210932Z,train,True,293
KRDU:AAL2379_23R_a129dc_20260701T212154Z,train,True,302
KRDU:AAL2379_23R_a1463a_20260521T211721Z,train,True,317
KRDU:AAL2379_23R_a16a02_20260527T211244Z,train,True,300
KRDU:AAL2379_23R_a6d9c3_20260710T224800Z,train,True,318
KRDU:AAL2379_23R_a6d9c3_20260711T214509Z,train,True,134
KRDU:AAL2379_23R_a6e131_20260707T220852Z,train,True,290
KRDU:AAL2379_23R_a71b43_20260626T222958Z,train,True,243
KRDU:AAL2379_23R_a782e4_20260702T214256Z,train,True,253
KRDU:AAL2379_23R_ac7f41_20260704T213254Z,train,True,294
KRDU:AAL2379_23R_ac81d2_20260706T211854Z,train,True,310
KRDU:AAL2379_23R_accb22_20260529T212032Z,train,True,310
KRDU:AAL2379_23R_acf0da_20260715T213809Z,train,True,294
KRDU:AAL2379_23R_ad9bc8_20260531T212101Z,train,True,303
KRDU:AAL2379_23R_adc531_20260716T214949Z,val,True,122
KRDU:AAL2381_05L_a0de99_20260712T140238Z,val,True,135
KRDU:AAL2381_05L_a684b5_20260630T135337Z,train,True,136
KRDU:AAL2381_05L_a733e6_20260629T141429Z,train,True,151
KRDU:AAL2381_05L_a777bf_20260713T135554Z,train,True,137
KRDU:AAL2381_05L_a78a52_20260531T153438Z,train,True,135
KRDU:AAL2381_05L_ac90a7_20260529T140820Z,train,True,131
KRDU:AAL2381_05L_acdf9a_20260524T142021Z,train,True,424
KRDU:AAL2381_05L_acdf9a_20260528T145220Z,train,True,146
KRDU:AAL2381_05L_ace5bc_20260530T143404Z,train,True,133
KRDU:AAL2381_05L_ad495b_20260522T150209Z,train,True,140
KRDU:AAL2381_05L_ad8935_20260717T135848Z,train,True,138
KRDU:AAL2381_05L_ad9f7f_20260523T141333Z,train,True,133
KRDU:AAL2381_23L_ad45a4_20260527T141638Z,train,True,365
KRDU:AAL2381_23R_a0a7a0_20260720T150549Z,train,True,316
KRDU:AAL2381_23R_a0c075_20260718T135851Z,train,True,311
KRDU:AAL2381_23R_a0cc06_20260707T135958Z,train,True,343
KRDU:AAL2381_23R_a0dae2_20260704T150932Z,train,True,286
KRDU:AAL2381_23R_a0de99_20260701T141128Z,val,True,152
KRDU:AAL2381_23R_a0f91d_20260628T163313Z,train,True,290
KRDU:AAL2381_23R_a10bbc_20260626T140925Z,train,True,309
KRDU:AAL2381_23R_a16a02_20260526T142800Z,train,True,140
KRDU:AAL2381_23R_a16db9_20260711T140857Z,val,True,327
KRDU:AAL2381_23R_a17170_20260525T140217Z,train,True,339
KRDU:AAL2381_23R_a18403_20260721T142629Z,train,True,283
KRDU:AAL2381_23R_a4b41c_20260521T142606Z,val,True,345
KRDU:AAL2381_23R_a71b43_20260706T140644Z,train,True,294
KRDU:AAL2381_23R_a71efa_20260708T143234Z,train,True,305
KRDU:AAL2381_23R_a728c1_20260705T153044Z,train,True,290
KRDU:AAL2381_23R_a7668a_20260719T152227Z,train,True,321
KRDU:AAL2390_05L_a05776_20260712T175751Z,train,True,122
KRDU:AAL2390_05L_a0e086_20260717T190659Z,train,True,129
KRDU:AAL2390_05L_a3915a_20260705T234925Z,train,True,140
KRDU:AAL2390_05L_a56862_20260529T180824Z,train,True,128
KRDU:AAL2390_05L_a684b5_20260630T180409Z,train,True,133
KRDU:AAL2390_05L_a777bf_20260713T181212Z,train,True,136
KRDU:AAL2390_05L_a8ae3e_20260531T181055Z,train,True,135
KRDU:AAL2390_05L_aca3a3_20260629T175253Z,train,True,132
KRDU:AAL2390_05L_acb285_20260524T182021Z,train,True,126
KRDU:AAL2390_05L_accb22_20260523T204717Z,train,True,124
KRDU:AAL2390_05L_ad945a_20260714T185145Z,train,True,119
KRDU:AAL2390_05L_adcca6_20260530T183015Z,train,True,130
KRDU:AAL2390_23L_a57229_20260527T175924Z,train,True,354
KRDU:AAL2390_23R_a0cdf3_20260721T193009Z,val,True,292
KRDU:AAL2390_23R_a0de99_20260701T204830Z,train,True,128
KRDU:AAL2390_23R_a0f91d_20260628T202211Z,train,True,133
KRDU:AAL2390_23R_a1463a_20260720T175634Z,train,True,321
KRDU:AAL2390_23R_a149f1_20260710T180115Z,train,True,428
KRDU:AAL2390_23R_a16a02_20260526T180440Z,train,True,144
KRDU:AAL2390_23R_a17527_20260703T182417Z,train,True,298
KRDU:AAL2390_23R_a18b71_20260715T175637Z,train,True,297
KRDU:AAL2390_23R_a6c120_20260708T180842Z,train,True,138
KRDU:AAL2390_23R_a6ec56_20260702T180736Z,train,True,294
KRDU:AAL2390_23R_a76df8_20260626T181344Z,train,True,306
KRDU:AAL2390_23R_a791c0_20260711T181752Z,train,True,287
KRDU:AAL2390_23R_a9034c_20260718T224248Z,val,True,284
KRDU:AAL2390_23R_ad3a7f_20260706T185211Z,train,True,319
KRDU:AAL2390_23R_ad4d12_20260707T193610Z,train,True,295
KRDU:AAL2390_23R_ad8cec_20260627T180850Z,train,True,350
KRDU:AAL2394_05L_a06461_20260524T003254Z,train,True,134
KRDU:AAL2394_05L_a0c42c_20260530T230439Z,train,True,130
KRDU:AAL2394_05L_a11eb7_20260707T004405Z,train,True,125
KRDU:AAL2394_05L_a4d42d_20260528T225452Z,train,True,127
KRDU:AAL2394_05L_a51958_20260630T011742Z,train,True,146
KRDU:AAL2394_05L_a58c29_20260714T004025Z,train,True,292
KRDU:AAL2394_05L_a7101e_20260714T230145Z,train,True,131
KRDU:AAL2394_05L_a7668a_20260717T235440Z,val,True,129
KRDU:AAL2394_05L_a76df8_20260720T000050Z,train,True,130
KRDU:AAL2394_05L_a77f2d_20260628T230407Z,train,True,111
KRDU:AAL2394_05L_add66d_20260712T225615Z,train,True,139
KRDU:AAL2394_05R_a684b5_20260630T231452Z,train,True,128
KRDU:AAL2394_23L_a0cc06_20260707T230505Z,train,True,179
KRDU:AAL2394_23L_a53207_20260721T032022Z,val,True,281
KRDU:AAL2394_23R_a04b24_20260525T233600Z,train,True,303
KRDU:AAL2394_23R_a0541b_20260718T235147Z,train,True,300
KRDU:AAL2394_23R_a08efd_20260531T231820Z,train,True,304
KRDU:AAL2394_23R_a0cc06_20260715T225615Z,val,True,126
KRDU:AAL2394_23R_a0de99_20260703T230947Z,train,True,251
KRDU:AAL2394_23R_a0e250_20260527T225550Z,train,True,340
KRDU:AAL2394_23R_a149f1_20260526T234510Z,train,True,319
KRDU:AAL2394_23R_a6c120_20260626T225259Z,train,True,245
KRDU:AAL2394_23R_a6e4e8_20260706T015150Z,train,True,142
KRDU:AAL2394_23R_acaec8_20260627T235647Z,val,True,249
KRDU:AAL2394_23R_acb285_20260529T233752Z,train,True,301
KRDU:AAL2394_23R_ad857e_20260701T233737Z,train,True,132
KRDU:AAL2394_23R_ad928e_20260708T231234Z,train,True,308
KRDU:AAL2394_23R_add66d_20260712T003754Z,train,True,278
KRDU:AAL2394_23R_ade543_20260710T002225Z,train,True,293
KRDU:AAL2396_05L_a098f6_20260523T203052Z,train,True,331
KRDU:AAL2396_05L_a0bcb2_20260522T203604Z,train,True,138
KRDU:AAL2396_05L_a0e607_20260710T214814Z,train,True,123
KRDU:AAL2396_05L_a0fcd4_20260705T220632Z,train,True,141
KRDU:AAL2396_05L_a149f1_20260720T211326Z,train,True,152
KRDU:AAL2396_05L_a18b71_20260712T205634Z,train,True,241
KRDU:AAL2396_05L_a18b71_20260714T205034Z,train,True,304
KRDU:AAL2396_05L_a699a1_20260630T203647Z,train,True,288
KRDU:AAL2396_05L_a6e89f_20260524T203925Z,train,True,133
KRDU:AAL2396_05L_a6fb32_20260530T202217Z,train,True,308
KRDU:AAL2396_05L_a771af_20260528T202626Z,train,True,143
KRDU:AAL2396_05L_a77f2d_20260719T224908Z,val,True,127
KRDU:AAL2396_05L_ace5bc_20260629T205657Z,train,True,293
KRDU:AAL2396_05L_ad9f7f_20260713T205045Z,train,True,279
KRDU:AAL2396_23R_a0628f_20260526T202647Z,train,True,131
KRDU:AAL2396_23R_a1463a_20260704T211652Z,train,True,284
KRDU:AAL2396_23R_a53d2c_20260529T202219Z,train,True,127
KRDU:AAL2396_23R_a699a1_20260716T204701Z,train,True,135
KRDU:AAL2396_23R_a6d3b3_20260718T224524Z,val,True,150
KRDU:AAL2396_23R_a6fb32_20260531T202139Z,train,True,139
KRDU:AAL2396_23R_a7101e_20260712T024755Z,train,True,135
KRDU:AAL2396_23R_a7178c_20260525T203627Z,train,True,141
KRDU:AAL2396_23R_a74679_20260721T215606Z,train,True,290
KRDU:AAL2396_23R_a76df8_20260703T210424Z,train,True,127
KRDU:AAL2396_23R_a777bf_20260709T205631Z,train,True,326
KRDU:AAL2396_23R_a7869b_20260702T203203Z,train,True,132
KRDU:AAL2396_23R_ac8577_20260715T204616Z,train,True,122
KRDU:AAL2396_23R_acc76b_20260706T210053Z,train,True,164
KRDU:AAL2396_23R_acced9_20260627T203531Z,train,True,138
KRDU:AAL2396_23R_ad50c9_20260708T020543Z,train,True,231
KRDU:AAL2396_23R_adacfd_20260708T204151Z,train,True,304
KRDU:AAL2400_05L_a36a19_20260524T172522Z,train,True,327
KRDU:AAL2400_05L_aae316_20260712T172048Z,train,True,131
KRDU:AAL2400_05L_aaf1f2_20260529T173055Z,train,True,131
KRDU:AAL2400_05L_aaf960_20260531T170610Z,train,True,264
KRDU:AAL2400_05L_ab0485_20260714T172612Z,train,True,337
KRDU:AAL2400_05L_ab5d4a_20260717T172009Z,train,True,142
KRDU:AAL2400_05L_abd3c7_20260522T170939Z,val,True,310
KRDU:AAL2400_05L_ac4dfb_20260528T171615Z,train,True,291
KRDU:AAL2400_05L_aca309_20260629T171745Z,train,True,294
KRDU:AAL2400_05L_ad3d4e_20260530T165349Z,train,True,126
KRDU:AAL2400_05L_ad3fd9_20260523T180951Z,train,True,116
KRDU:AAL2400_05L_ad73a9_20260630T175220Z,train,True,140
KRDU:AAL2400_05L_adbef0_20260713T175520Z,val,True,130
KRDU:AAL2400_23L_a3489f_20260719T171643Z,val,True,329
KRDU:AAL2400_23L_ac390f_20260527T173119Z,train,True,150
KRDU:AAL2400_23R_a3f500_20260707T171208Z,val,True,129
KRDU:AAL2400_23R_ab15ba_20260716T174507Z,train,True,280
KRDU:AAL2400_23R_ab3d39_20260709T173513Z,val,True,264
KRDU:AAL2400_23R_ab44a7_20260715T173755Z,train,True,297
KRDU:AAL2400_23R_ab6fdd_20260710T170727Z,train,True,292
KRDU:AAL2400_23R_ac2dea_20260706T170857Z,val,True,137
KRDU:AAL2400_23R_ac86af_20260702T195413Z,train,True,119
KRDU:AAL2400_23R_ac8cf1_20260521T174640Z,train,True,297
KRDU:AAL2400_23R_ac9f52_20260708T171302Z,val,True,357
KRDU:AAL2400_23R_acdd1b_20260627T173123Z,train,True,133
KRDU:AAL2400_23R_ad2736_20260718T172146Z,train,True,137
KRDU:AAL2400_23R_ad2ea4_20260705T172808Z,train,True,122
KRDU:AAL2400_23R_ad64cd_20260626T171733Z,train,True,139
KRDU:AAL2400_23R_ad6c3b_20260703T170709Z,train,True,125
KRDU:AAL2400_23R_ad6c3b_20260721T171402Z,train,True,287
KRDU:AAL2400_23R_adb014_20260704T171137Z,train,True,143
KRDU:AAL2400_23R_adbef0_20260526T170920Z,train,True,147
KRDU:AAL2400_23R_addb4a_20260720T171413Z,val,True,127
KRDU:AAL2400_23R_ade66f_20260628T170734Z,train,True,269
KRDU:AAL2402_05L_a0d19e_20260717T191516Z,train,True,118
KRDU:AAL2402_05L_a12625_20260705T230838Z,train,True,160
KRDU:AAL2402_05L_a14da8_20260712T192624Z,val,True,130
KRDU:AAL2402_05L_a18403_20260714T193250Z,train,True,129
KRDU:AAL2402_05L_a699a1_20260522T212911Z,train,True,146
KRDU:AAL2402_05L_a6ec56_20260529T191047Z,train,True,117
KRDU:AAL2402_05L_a9b43f_20260523T203608Z,train,True,153
KRDU:AAL2402_05L_ac9ff2_20260713T193345Z,train,True,143
KRDU:AAL2402_05L_acda02_20260630T192558Z,val,True,133
KRDU:AAL2402_05L_ad5837_20260528T191039Z,train,True,135
KRDU:AAL2402_05L_adb0b4_20260629T192146Z,train,True,135
KRDU:AAL2402_23R_a0541b_20260521T194741Z,train,True,276
KRDU:AAL2402_23R_a0ade2_20260701T205213Z,train,True,129
KRDU:AAL2402_23R_a0d374_20260715T194257Z,train,True,299
KRDU:AAL2402_23R_a187ba_20260709T191100Z,val,True,136
KRDU:AAL2402_23R_a540e3_20260716T191955Z,train,True,303
KRDU:AAL2402_23R_a657bf_20260531T194201Z,train,True,131
KRDU:AAL2402_23R_a68e7c_20260719T204633Z,train,True,124
KRDU:AAL2402_23R_a6cffc_20260626T193249Z,train,True,138
KRDU:AAL2402_23R_a71b43_20260710T190601Z,train,True,303
KRDU:AAL2402_23R_a71efa_20260627T191223Z,train,True,234
KRDU:AAL2402_23R_a7302f_20260526T191603Z,val,True,330
KRDU:AAL2402_23R_a8d206_20260628T191825Z,train,True,305
KRDU:AAL2402_23R_aca3a3_20260525T191116Z,val,True,315
KRDU:AAL2402_23R_acb636_20260711T195320Z,val,True,289
KRDU:AAL2402_23R_acd64b_20260718T205008Z,train,True,143
KRDU:AAL2402_23R_acdbee_20260527T192317Z,train,True,314
KRDU:AAL2402_23R_ad9811_20260702T200344Z,train,True,307
KRDU:AAL2402_23R_adf068_20260721T193813Z,train,True,306
KRDU:AAL2403_05L_a9819b_20260629T160150Z,train,True,321
KRDU:AAL2403_05L_a9d807_20260630T155304Z,train,True,305
KRDU:AAL2403_05L_aa35e1_20260712T160836Z,train,True,174
KRDU:AAL2403_05L_aa64ca_20260530T162223Z,train,True,368
KRDU:AAL2403_05L_aa8164_20260523T160714Z,train,True,376
KRDU:AAL2403_05L_ab2372_20260713T162552Z,train,True,150
KRDU:AAL2403_05L_ab2729_20260522T161314Z,val,True,336
KRDU:AAL2403_05L_ab2729_20260524T160529Z,train,True,140
KRDU:AAL2403_05L_ab3fcc_20260528T162813Z,train,True,325
KRDU:AAL2403_05L_ab4af1_20260529T171553Z,train,True,283
KRDU:AAL2403_23R_a9653d_20260719T164115Z,val,True,149
KRDU:AAL2403_23R_a9819b_20260720T162043Z,train,True,114
KRDU:AAL2403_23R_a98909_20260709T162902Z,train,True,145
KRDU:AAL2403_23R_a98909_20260710T161800Z,train,True,144
KRDU:AAL2403_23R_a99077_20260627T173358Z,train,True,145
KRDU:AAL2403_23R_a9f818_20260711T163537Z,train,True,139
KRDU:AAL2403_23R_aa0e62_20260702T162214Z,train,True,125
KRDU:AAL2403_23R_aa35e1_20260718T165808Z,train,True,153
KRDU:AAL2403_23R_aa5237_20260703T160405Z,val,True,138
KRDU:AAL2403_23R_aa55ee_20260705T155914Z,train,True,135
KRDU:AAL2403_23R_aa5d60_20260721T164907Z,train,True,126
KRDU:AAL2403_23R_aa6113_20260707T155951Z,train,True,132
KRDU:AAL2403_23R_ab1c04_20260704T160519Z,train,True,143
KRDU:AAL2403_23R_ab1fbb_20260626T160930Z,train,True,145
KRDU:AAL2403_23R_ab1fbb_20260628T160824Z,train,True,134
KRDU:AAL2403_23R_ab4383_20260716T161021Z,val,True,131
KRDU:AAL2403_23R_ab586f_20260525T163612Z,train,True,156
KRDU:AAL2405_05L_a082ac_20260523T143558Z,train,True,121
KRDU:AAL2405_05L_a4e307_20260529T140151Z,train,True,133
KRDU:AAL2405_05L_a5012d_20260530T140245Z,train,True,142
KRDU:AAL2405_05L_a5012d_20260714T140120Z,train,True,358
KRDU:AAL2405_05L_a50e3f_20260712T135400Z,train,True,138
KRDU:AAL2405_05L_a53207_20260531T140039Z,train,True,137
KRDU:AAL2405_05L_a54aaa_20260717T155251Z,val,True,133
KRDU:AAL2405_05L_a575e0_20260629T134832Z,train,True,142
KRDU:AAL2405_05L_a58103_20260522T135410Z,train,True,133
KRDU:AAL2405_05L_a58873_20260713T134817Z,train,True,125
KRDU:AAL2405_05L_ab1203_20260630T134922Z,train,True,143
KRDU:AAL2405_23L_a50e3f_20260527T135853Z,train,True,175
KRDU:AAL2405_23R_a16037_20260526T135506Z,train,True,319
KRDU:AAL2405_23R_a35b27_20260702T134015Z,train,True,158
KRDU:AAL2405_23R_a4b7d3_20260715T142508Z,train,True,273
KRDU:AAL2405_23R_a4dd65_20260716T140136Z,train,True,306
KRDU:AAL2405_23R_a4ee2e_20260701T135052Z,train,True,249
KRDU:AAL2405_23R_a4ee2e_20260707T140251Z,train,True,304
KRDU:AAL2405_23R_a4f1e5_20260703T135620Z,val,True,290
KRDU:AAL2405_23R_a4fbac_20260720T135515Z,train,True,140
KRDU:AAL2405_23R_a506d1_20260711T141635Z,train,True,294
KRDU:AAL2405_23R_a50e3f_20260709T135025Z,train,True,324
KRDU:AAL2405_23R_a51958_20260525T135905Z,train,True,321
KRDU:AAL2405_23R_a526e2_20260721T135958Z,train,True,321
KRDU:AAL2405_23R_a535be_20260626T135155Z,val,True,321
KRDU:AAL2405_23R_a54aaa_20260704T140829Z,train,True,284
KRDU:AAL2405_23R_a5502b_20260521T143228Z,train,True,142
KRDU:AAL2405_23R_a56c19_20260528T141545Z,train,True,268
KRDU:AAL2405_23R_a57997_20260708T140305Z,train,True,320
KRDU:AAL2405_23R_a57997_20260710T135504Z,train,True,345
KRDU:AAL2405_23R_a57d42_20260628T135340Z,train,True,302
KRDU:AAL2405_23R_a57d42_20260718T140112Z,train,True,139
KRDU:AAL2405_23R_a5c127_20260627T141251Z,train,True,305
KRDU:AAL2405_23R_ac8ce5_20260706T153352Z,val,True,275
KRDU:AAL2405_23R_ade8fa_20260719T135717Z,train,True,305
KRDU:AAL2406_05L_a9653d_20260530T213228Z,train,True,233
KRDU:AAL2406_05L_a9854e_20260523T215844Z,train,True,142
KRDU:AAL2406_05L_a99077_20260522T205226Z,train,True,143
KRDU:AAL2406_05L_a9b43f_20260629T202634Z,train,True,237
KRDU:AAL2406_05L_ab1c04_20260717T221329Z,train,True,139
KRDU:AAL2406_05L_ab1fbb_20260707T023312Z,val,True,127
KRDU:AAL2406_05L_ab1fbb_20260712T203007Z,train,True,348
KRDU:AAL2406_05L_ab2ae0_20260714T003355Z,train,True,202
KRDU:AAL2406_05L_ab2ae0_20260714T224223Z,train,True,138
KRDU:AAL2406_05L_ab2ae0_20260720T205134Z,train,True,136
KRDU:AAL2406_05L_acee50_20260630T200013Z,train,True,339
KRDU:AAL2406_23R_a968f8_20260708T211247Z,train,True,322
KRDU:AAL2406_23R_a977d4_20260707T213851Z,train,True,139
KRDU:AAL2406_23R_a9819b_20260716T202149Z,train,True,176
KRDU:AAL2406_23R_a9a91a_20260721T210821Z,train,True,263
KRDU:AAL2406_23R_a9accd_20260715T202618Z,train,True,143
KRDU:AAL2406_23R_a9b43f_20260526T030822Z,train,True,153
KRDU:AAL2406_23R_aa15cc_20260719T202302Z,train,True,145
KRDU:AAL2406_23R_aa2e6f_20260521T215933Z,train,True,328
KRDU:AAL2406_23R_aaec9c_20260711T202301Z,train,True,166
